name,link,image,regular_price,category,store,date
"HP 48M22EA 15.6"" i3-1115G4/ 4GB/ 256GB/ FreeDos Black",https://ddstore.mk/hp-48m22ea-15-6-i3-1115g4-4gb-256gb-freedos-black.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/990702_85_w.jpg,20891,LAPTOP,DDStore,2023-09-24
"Lenovo IdeaPad 3 15IAU7 Arctic Grey 15,6"" i5-1235U, 16GB, 512GB NVMe, DOS",https://ddstore.mk/computersandlaptops/notebooksandaccessories/ideapad-3-15iau7-arctic-grey-i5-1235u-16gb-512gb-nvme-15-6-dos-intel-core-i5-1235u-10c-2p-8e-12t-p-core-1-3-4-4ghz-e-core-0-9-3-3ghz-12mb-8gb-soldered-ddr4-3200-8gb-so-dimm-ddr4-3200-up-to-2-drives-512gb-ssd-m-2,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/990694_41_w.jpg,32900,LAPTOP,DDStore,2023-09-24
"Lenovo ThinkPad T16 Gen 1 Thunder Black 16"" i7-1260P, 16GB, 512GB NVMe, MX550 2GB, Win 11 Pro",https://ddstore.mk/computersandlaptops/notebooksandaccessories/thinkpad-t16-gen-1-thunder-black-i7-1260p-16gb-512gb-nvme-mx550-2gb-16-win-11-pro-intel-core-i7-1260p-12c-4p-8e-16t-p-core-2-1-4-7ghz-e-core-1-5-3-4ghz-18mb-16gb-soldered-ddr4-3200-512gb-ssd-m-2-2280-pcie-x4-nvm,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/990764_50_w.jpg,134150,LAPTOP,DDStore,2023-09-24
"ASUS M3502QA-OLED-MA522W 15.6""/ AMD Ryzen 5 5600H/ 16GB/ 512GB/ AMD Radeon/ Win 11 (GRAY)",https://ddstore.mk/asus-m3502qa-oled-ma522w-win-11-gray-procesor-amd-ryzen-5-5600h-mobile-processor-6-core-12-thread-19mb-cache-up-to-4-2-ghz.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/991157_97_w.jpg,57999,LAPTOP,DDStore,2023-09-24
"ACER Aspire 5 (A515-56G-32ZP), Blue 15.6"" FHD, i3-1115G4, 8GB, 256GB, GeForce® MX350, Linux",https://ddstore.mk/computersandlaptops/notebooksandaccessories/notebooks/acer-aspire-5-a515-56g-32zp-blue-15-6-fhd-1920-x-1080-resolution-intelr-coretm-i3-1115g4-nvidiar-geforcer-mx350-2gb-8-gb-ddr4-256gb-pcie-nvme-ssd-3xusb-3-2-1xusb-c-hd-webcam-hdmi-wi-fi-6-ethernet-bt-li,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/991187_28_w.jpg,31522,LAPTOP,DDStore,2023-09-24
"ACER Nitro 5 (AN515-57-53AE), 15.6"" FHD, i5-11400H, 8GB, 512GB, GeForce GTX™ 1650, Linux",https://ddstore.mk/computersandlaptops/notebooksandaccessories/acer-nitro-5-an515-57-53ae-15-6-fhd-1920-x-1080-ips-144hz-slimbezel-i5-11400h-nvidiar-geforce-gtxtm-1650-4gb-8-gb-ddr4-3200mhz-512gb-pcie-nvme-ssd-3xusb3-2-gen-1-with-power-off-charging-hd-webcam-tpm-hdmi-ethern,https://ddstore.mk/media/catalog/product/placeholder/default/small_image.jpg,46262,LAPTOP,DDStore,2023-09-24
"ACER Nitro 5 (AN515-57-53A7), 15.6"" IPS 144Hz, i5-11400H, RTX™ 3050 4GB, 8 GB DDR4, 512GB SSD, Linux",https://ddstore.mk/computersandlaptops/notebooksandaccessories/acer-nitro-5-an515-57-53a7-15-6-fhd-1920-x-1080-ips-144hz-slimbezel-i5-11400h-nvidiar-geforce-rtxtm-3050-4gb-8-gb-ddr4-3200mhz-512gb-pcie-nvme-ssd-3xusb3-2-gen-1-with-power-off-charging-hd-webcam-tpm-hdmi-ethern,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/991194_4_w.jpg,53458,LAPTOP,DDStore,2023-09-24
"ACER Aspire 5 (A515-56G-38BQ), Silver 15.6"" FHD, i3-1115G4, 2GB DDR4, 256GB, GeForce® MX450, Linux",https://ddstore.mk/computersandlaptops/notebooksandaccessories/acer-aspire-5-a515-56g-38bq-silver-15-6-fhd-1920-x-1080-resolution-intelr-coretm-i3-1115g4-nvidiar-geforcer-mx450-2gb-12-gb-ddr4-256gb-pcie-nvme-ssd-3xusb-3-2-1xusb-c-hd-webcam-hdmi-wi-fi-6-ethernet-bt-linux.htm,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/991198_7_w.jpg,38033,LAPTOP,DDStore,2023-09-24
"ACER Aspire 5 (A515-56G-50Y0), Silver 15.6"" FHD, i5-1135G7, 12GB DDR4, 256GB, GeForce® MX450, Linux",https://ddstore.mk/computersandlaptops/notebooksandaccessories/acer-aspire-5-a515-56g-50y0-silver-15-6-fhd-1920-x-1080-resolution-intelr-coretm-i5-1135g7-nvidiar-geforcer-mx450-2gb-12-gb-ddr4-256gb-pcie-nvme-ssd-3xusb-3-2-1xusb-c-hd-webcam-hdmi-wi-fi-6-ethernet-bt-linux.htm,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/991199_12_w.jpg,40006,LAPTOP,DDStore,2023-09-24
"Lenovo ThinkBook 15 G4 IAP Mineral Grey 15,6"" i7-1255U, 16GB, 512GB NVMe, DOS",https://ddstore.mk/computersandlaptops/notebooksandaccessories/thinkbook-15-g4-iap-mineral-grey-i7-1255u-16gb-512gb-nvme-15-6-dos-intel-core-i7-1255u-10c-2p-8e-12t-p-core-1-7-4-7ghz-e-core-1-2-3-5ghz-12mb-8gb-soldered-ddr4-3200-8gb-ddr4-3200-512gb-ssd-m-2-2242-pcie-nvme-15-,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/991469_5_w.jpg,59500,LAPTOP,DDStore,2023-09-24
"DELL Vostro 5510, i5-11320H, 15.6"" FHD, 16GB, 512GB SSD, Intel Iris Xe, Win11Pro, Titan Gray",https://ddstore.mk/pid/991684,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/991684_61_w.jpg,58573,LAPTOP,DDStore,2023-09-24
"DELL G15 5520, 12th Gen. i5-12500H, 15.6"" FHD, 8GB, 512GB SSD, RTX 3050 4GB, Ubuntu, Dark Shadow Grey",https://ddstore.mk/pid/991685,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/991685_26_w.jpg,62995,LAPTOP,DDStore,2023-09-24
"ASUS M3402QA-OLED-KM522W 14""/ AMD Ryzen 5 5600H/ 16GB/ 512GB/ AMD Radeon/ Windows 11 Home",https://ddstore.mk/asus-m3402qa-oled-km522w-win-11-silver-amd-ryzen-5-5600h-19mb-cache-up-to-4-2-ghz-16gb-ddr4-512gb-m-2-nvme-pcie-3-0-perfo.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/991850_54_w.jpg,57999,LAPTOP,DDStore,2023-09-24
"ASUS X1502ZA-BQ511 15.6"" FHD/ i5-1235U/ 8GB/ 512GB/ Iris X/ Quiet Blue",https://ddstore.mk/asus-x1502za-bq511-quiet-blue-procesor-intel-core-i5-1235u-processor-1-3-ghz-10m-cache-up-to-4-4-ghz-10-cores-ram-memori.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/992060_44_w.jpg,35999,LAPTOP,DDStore,2023-09-24
"HP ProBook 440 G9, i7-1215U, 14’’ FHD, 8GB DDR4, 512GB SSD, Pike Silver Aluminum, Free DOS",https://ddstore.mk/hp-nb-probook-440-g9-intel-i7-1215u-14-fhd-1920x1080-8gb-1x8gb-ddr4-3200-512gb-pcie-nvme-value-ssd-pike-silver-aluminum-free-dos-1y.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/992123_76_w.jpg,53047,LAPTOP,DDStore,2023-09-24
"HP ProBook 450 G9, i5-1235U, 15.6” FHD, 8GB DDR4, 512GB SSD, MX570 2GB, FreeDOS, Pike Silver Aluminum",https://ddstore.mk/hp-nb-probook-450-g9-intel-i5-1235u-15-6-fhd-8gb-ddr4-3200-512gb-ssd-pcie-nvme-mx570-2gb-graphics-freedos-pike-silver-aluminum-1y-992124.html,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/992124_26_w.jpg,54815,LAPTOP,DDStore,2023-09-24
"HP NB 250 G9, Intel Core i3-1215U (10 MB Cache, up to 4.40 GHz), 15.6"" FHD (1920 x 1080) AG, 8GB (1x8GB) DDR4 3200, 256GB PCIe NVMe SSD, Intel UHD Graphics, No-DVD, Webcam, BT, Wireless, FreeDOS,3cell, Dark Silver, 1Y,",https://ddstore.mk/computersandlaptops/notebooksandaccessories/notebooks/hp-nb-250-g9-intel-core-i3-1215u-10-mb-cache-up-to-4-40-ghz-15-6-fhd-1920-x-1080-ag-8gb-1x8gb-ddr4-3200-256gb-pcie-nvme-ssd-intel-uhd-graphics-no-dvd-webcam-bt-wireless-freedos-3cell-dark-silver-1y.htm,https://ddstore.mk/media/catalog/product/placeholder/default/small_image.jpg,27082,LAPTOP,DDStore,2023-09-24
"Lenovo IdeaPad Gaming 3 15IHU6 Shadow Black 15,6"" i7-11370H, 16GB, 512GB NVMe, GTX 1650 4GB, DOS",https://ddstore.mk/computersandlaptops/notebooksandaccessories/ideapad-gaming-3-15ihu6-shadow-black-i7-11370h-16gb-512gb-nvme-gtx-1650-4gb-15-6-dos-intel-core-i7-11370h-4c-8t-3-3-4-8ghz-12mb-1x-16gb-ddr4-3200-up-to-2-drives-pcie-512gb-ssd-m-2-2242-pcie-nvme-15-6-fhd-1920x10,https://ddstore.mk/media/catalog/product/cache/465695414e046942d7654eb8e28a498b/9/9/992196_83_w.jpg,53001,LAPTOP,DDStore,2023-09-24
