id,category,store,2023-07-30,2023-08-15,2023-08-28,2023-09-09,2023-09-24
73042,TV,Neptun,129999.0,129999.0,129999.0,129999.0,129999.0
73043,TV,Neptun,181999.0,181999.0,181999.0,181999.0,181999.0
73044,TV,Neptun,159399.0,134999.0,134999.0,134999.0,134999.0
73045,TV,Neptun,131999.0,131999.0,131999.0,131999.0,131999.0
73046,TV,Neptun,134999.0,134999.0,134999.0,134999.0,134999.0
73047,TV,Neptun,139999.0,139999.0,139999.0,139999.0,139999.0
73048,TV,Neptun,149999.0,149999.0,149999.0,149999.0,149999.0
73049,TV,Neptun,120999.0,120999.0,120999.0,120999.0,120999.0
73050,TV,Neptun,142999.0,142999.0,142999.0,142999.0,142999.0
73051,TV,Neptun,138999.0,138999.0,138999.0,138999.0,138999.0
73053,TV,Neptun,129999.0,129999.0,129999.0,129999.0,129999.0
73054,TV,Neptun,147999.0,147999.0,147999.0,147999.0,147999.0
73055,TV,Neptun,134999.0,134999.0,134999.0,134999.0,134999.0
73058,TV,Neptun,169999.0,169999.0,169999.0,169999.0,169999.0
73059,TV,Neptun,186999.0,186999.0,186999.0,186999.0,186999.0
73060,TV,Neptun,191999.0,191999.0,191999.0,191999.0,191999.0
73061,TV,Neptun,157999.0,157999.0,157999.0,157999.0,157999.0
73062,TV,Neptun,179999.0,179999.0,179999.0,179999.0,179999.0
73063,TV,Neptun,189999.0,189999.0,189999.0,189999.0,189999.0
73064,TV,Neptun,246999.0,246999.0,246999.0,246999.0,246999.0
73065,TV,Neptun,223999.0,223999.0,223999.0,223999.0,223999.0
73067,TV,Neptun,184999.0,184999.0,184999.0,184999.0,184999.0
73068,TV,Neptun,239999.0,239999.0,239999.0,239999.0,239999.0
73069,TV,Neptun,269999.0,269999.0,269999.0,269999.0,269999.0
73070,TV,Neptun,299999.0,299999.0,299999.0,299999.0,299999.0
73071,TV,Neptun,219999.0,219999.0,219999.0,219999.0,219999.0
73072,TV,Neptun,289999.0,289999.0,289999.0,289999.0,289999.0
73073,TV,Neptun,255999.0,255999.0,255999.0,255999.0,255999.0
73074,TV,Neptun,284999.0,284999.0,284999.0,284999.0,284999.0
73075,TV,Neptun,308999.0,308999.0,308999.0,308999.0,308999.0
73076,TV,Neptun,374999.0,374999.0,374999.0,374999.0,374999.0
73077,TV,Neptun,289999.0,289999.0,289999.0,289999.0,289999.0
73079,TV,Neptun,429999.0,429999.0,429999.0,429999.0,429999.0
73080,TV,Neptun,429999.0,429999.0,429999.0,429999.0,429999.0
73082,TV,Neptun,779999.0,779999.0,779999.0,779999.0,779999.0
73083,TV,Neptun,2099999.0,2099999.0,2099999.0,2099999.0,2099999.0
73084,CPU,Neptun,3299.0,3299.0,3299.0,3299.0,3299.0
73085,CPU,Neptun,3499.0,3499.0,3499.0,3499.0,3499.0
73086,CPU,Neptun,4999.0,4999.0,4999.0,4999.0,4999.0
73087,CPU,Neptun,8999.0,8999.0,8999.0,8999.0,8999.0
73088,CPU,Neptun,12999.0,12999.0,12999.0,12999.0,12999.0
73089,AC,Neptun,2799.0,2799.0,2799.0,2799.0,2799.0
73092,AC,Neptun,29999.0,29999.0,29999.0,29999.0,29999.0
73093,AC,Neptun,27999.0,27999.0,27999.0,27999.0,27999.0
73094,AC,Neptun,32999.0,32999.0,32999.0,32999.0,32999.0
73097,AC,Neptun,37999.0,37999.0,37999.0,37999.0,37999.0
73099,AC,Neptun,34999.0,34999.0,34999.0,34999.0,34999.0
73100,AC,Neptun,36999.0,36999.0,36999.0,36999.0,36999.0
73102,AC,Neptun,34999.0,34999.0,34999.0,34999.0,34999.0
73103,AC,Neptun,37999.0,37999.0,37999.0,37999.0,37999.0
73105,AC,Neptun,39999.0,39999.0,39999.0,39999.0,39999.0
73106,AC,Neptun,44999.0,44999.0,44999.0,44999.0,44999.0
73107,AC,Neptun,39999.0,39999.0,39999.0,39999.0,39999.0
73109,AC,Neptun,45999.0,45999.0,45999.0,45999.0,45999.0
73112,AC,Neptun,45999.0,45999.0,45999.0,45999.0,45999.0
73114,AC,Neptun,62999.0,62999.0,62999.0,62999.0,62999.0
73115,AC,Neptun,48499.0,48499.0,48499.0,48499.0,48499.0
73117,AC,Neptun,59999.0,59999.0,59999.0,59999.0,59999.0
73118,AC,Neptun,53999.0,53999.0,53999.0,53999.0,53999.0
73119,AC,Neptun,69999.0,69999.0,69999.0,69999.0,69999.0
73120,AC,Neptun,66999.0,66999.0,66999.0,66999.0,66999.0
73121,AC,Neptun,79999.0,79999.0,79999.0,79999.0,79999.0
73122,AC,Neptun,59999.0,59999.0,59999.0,59999.0,59999.0
73123,AC,Neptun,62499.0,62499.0,62499.0,62499.0,62499.0
73124,AC,Neptun,77999.0,77999.0,77999.0,77999.0,77999.0
73125,AC,Neptun,64999.0,64999.0,64999.0,64999.0,64999.0
73127,AC,Neptun,69999.0,69999.0,69999.0,69999.0,69999.0
73128,AC,Neptun,82999.0,82999.0,82999.0,82999.0,82999.0
73129,AC,Neptun,81999.0,81999.0,81999.0,81999.0,81999.0
73130,AC,Neptun,94999.0,94999.0,94999.0,94999.0,94999.0
73131,AC,Neptun,99999.0,99999.0,99999.0,99999.0,99999.0
73132,AC,Neptun,17999.0,17999.0,17999.0,17999.0,17999.0
73133,AC,Neptun,19999.0,19999.0,19999.0,19999.0,19999.0
73134,AC,Neptun,23999.0,23999.0,23999.0,23999.0,23999.0
73135,AC,Neptun,28999.0,28999.0,28999.0,28999.0,28999.0
73136,AC,Neptun,29999.0,29999.0,29999.0,29999.0,29999.0
73137,AC,Neptun,34999.0,34999.0,34999.0,34999.0,34999.0
73138,AC,Neptun,99999.0,99999.0,99999.0,99999.0,99999.0
73139,FRIDGE,Neptun,7999.0,6999.0,6999.0,6999.0,6999.0
73140,FRIDGE,Neptun,12999.0,11999.0,11999.0,11999.0,11999.0
73141,FRIDGE,Neptun,12999.0,12999.0,12999.0,12999.0,12999.0
73142,FRIDGE,Neptun,13499.0,12499.0,12499.0,12499.0,12499.0
73143,FRIDGE,Neptun,14999.0,14999.0,14999.0,14999.0,14999.0
73146,FRIDGE,Neptun,17999.0,17999.0,17999.0,17999.0,17999.0
73148,FRIDGE,Neptun,20999.0,18999.0,18999.0,18999.0,18999.0
73150,FRIDGE,Neptun,12999.0,11999.0,11999.0,11999.0,11999.0
73151,FRIDGE,Neptun,13999.0,12999.0,12999.0,12999.0,12999.0
73152,FRIDGE,Neptun,14999.0,13999.0,13999.0,13999.0,13999.0
73153,FRIDGE,Neptun,15999.0,15999.0,15999.0,15999.0,15999.0
73155,FRIDGE,Neptun,15999.0,14999.0,14999.0,14999.0,14999.0
73156,FRIDGE,Neptun,17999.0,16999.0,16999.0,16999.0,16999.0
73157,FRIDGE,Neptun,19999.0,17999.0,17999.0,17999.0,17999.0
73158,FRIDGE,Neptun,21999.0,19999.0,19999.0,19999.0,19999.0
73159,FRIDGE,Neptun,20999.0,19999.0,19999.0,19999.0,19999.0
73160,FRIDGE,Neptun,20999.0,18999.0,18999.0,18999.0,18999.0
73161,FRIDGE,Neptun,22999.0,21999.0,21999.0,21999.0,21999.0
73162,FRIDGE,Neptun,22999.0,20999.0,20999.0,20999.0,20999.0
73163,FRIDGE,Neptun,22999.0,18999.0,18999.0,18999.0,18999.0
73164,FRIDGE,Neptun,23999.0,21999.0,21999.0,21999.0,21999.0
73165,FRIDGE,Neptun,23999.0,21999.0,21999.0,21999.0,21999.0
73166,FRIDGE,Neptun,30999.0,30999.0,30999.0,30999.0,30999.0
73167,FRIDGE,Neptun,24999.0,20999.0,20999.0,20999.0,20999.0
73168,FRIDGE,Neptun,24999.0,22999.0,22999.0,22999.0,22999.0
73169,FRIDGE,Neptun,30999.0,30999.0,30999.0,30999.0,30999.0
73170,FRIDGE,Neptun,25999.0,22999.0,22999.0,22999.0,22999.0
73171,FRIDGE,Neptun,25999.0,23999.0,23999.0,23999.0,23999.0
73173,FRIDGE,Neptun,28999.0,28999.0,28999.0,28999.0,28999.0
73174,FRIDGE,Neptun,32999.0,32999.0,32999.0,32999.0,32999.0
73175,FRIDGE,Neptun,33999.0,33999.0,33999.0,33999.0,33999.0
73176,FRIDGE,Neptun,28999.0,28999.0,28999.0,28999.0,28999.0
73177,FRIDGE,Neptun,28999.0,28999.0,28999.0,28999.0,28999.0
73178,FRIDGE,Neptun,28999.0,28999.0,28999.0,28999.0,28999.0
73179,FRIDGE,Neptun,29999.0,29999.0,29999.0,29999.0,29999.0
73181,FRIDGE,Neptun,31999.0,31999.0,31999.0,31999.0,31999.0
73182,FRIDGE,Neptun,27999.0,27999.0,27999.0,27999.0,27999.0
73183,FRIDGE,Neptun,29999.0,28999.0,28999.0,28999.0,28999.0
73184,FRIDGE,Neptun,34999.0,30999.0,30999.0,30999.0,30999.0
73185,FRIDGE,Neptun,30999.0,30999.0,30999.0,30999.0,30999.0
73186,FRIDGE,Neptun,35999.0,33349.0,33349.0,33349.0,33349.0
73187,FRIDGE,Neptun,37999.0,37999.0,37999.0,37999.0,37999.0
73188,FRIDGE,Neptun,34999.0,34999.0,34999.0,34999.0,34999.0
73189,FRIDGE,Neptun,34999.0,34999.0,34999.0,34999.0,34999.0
73190,FRIDGE,Neptun,32999.0,32999.0,32999.0,32999.0,32999.0
73191,FRIDGE,Neptun,32999.0,32999.0,32999.0,32999.0,32999.0
73192,FRIDGE,Neptun,35999.0,35999.0,35999.0,35999.0,35999.0
73193,FRIDGE,Neptun,38999.0,38999.0,38999.0,38999.0,38999.0
73194,FRIDGE,Neptun,40999.0,40999.0,40999.0,40999.0,40999.0
73195,FRIDGE,Neptun,33999.0,33999.0,33999.0,33999.0,33999.0
73196,FRIDGE,Neptun,33999.0,33999.0,33999.0,33999.0,33999.0
73197,FRIDGE,Neptun,37999.0,37999.0,37999.0,37999.0,37999.0
73198,FRIDGE,Neptun,38999.0,38999.0,38999.0,38999.0,38999.0
73199,FRIDGE,Neptun,40999.0,40999.0,40999.0,40999.0,40999.0
73202,FRIDGE,Neptun,37999.0,36999.0,36999.0,36999.0,36999.0
73203,FRIDGE,Neptun,38999.0,35999.0,35999.0,35999.0,35999.0
73204,FRIDGE,Neptun,39999.0,36999.0,36999.0,36999.0,36999.0
73205,FRIDGE,Neptun,39999.0,39999.0,39999.0,39999.0,39999.0
73206,FRIDGE,Neptun,42499.0,42499.0,42499.0,42499.0,42499.0
73207,FRIDGE,Neptun,42999.0,42999.0,42999.0,42999.0,42999.0
73208,FRIDGE,Neptun,37999.0,37999.0,37999.0,37999.0,37999.0
73209,FRIDGE,Neptun,39999.0,37999.0,37999.0,37999.0,37999.0
73210,FRIDGE,Neptun,41999.0,36999.0,36999.0,36999.0,36999.0
73211,FRIDGE,Neptun,42999.0,42999.0,42999.0,42999.0,42999.0
73212,FRIDGE,Neptun,39999.0,36999.0,36999.0,36999.0,36999.0
73215,FRIDGE,Neptun,42999.0,46999.0,46999.0,46999.0,46999.0
73216,FRIDGE,Neptun,44999.0,40999.0,40999.0,40999.0,40999.0
73218,FRIDGE,Neptun,47999.0,47999.0,47999.0,47999.0,47999.0
73219,FRIDGE,Neptun,43999.0,39999.0,39999.0,39999.0,39999.0
73220,FRIDGE,Neptun,45999.0,41999.0,41999.0,41999.0,41999.0
73221,FRIDGE,Neptun,49999.0,49999.0,49999.0,49999.0,49999.0
73222,FRIDGE,Neptun,47999.0,45999.0,45999.0,45999.0,45999.0
73223,FRIDGE,Neptun,54999.0,54999.0,54999.0,54999.0,54999.0
73224,FRIDGE,Neptun,53999.0,53999.0,53999.0,53999.0,53999.0
73225,FRIDGE,Neptun,56999.0,56999.0,56999.0,56999.0,56999.0
73226,FRIDGE,Neptun,59999.0,59999.0,59999.0,59999.0,59999.0
73227,FRIDGE,Neptun,61999.0,61999.0,61999.0,61999.0,61999.0
73229,FRIDGE,Neptun,68999.0,68999.0,68999.0,68999.0,68999.0
73230,FRIDGE,Neptun,83999.0,83999.0,83999.0,83999.0,83999.0
73231,FRIDGE,Neptun,74999.0,74999.0,74999.0,74999.0,74999.0
73232,FRIDGE,Neptun,68999.0,68999.0,68999.0,68999.0,68999.0
73233,FRIDGE,Neptun,35999.0,33999.0,33999.0,33999.0,33999.0
73235,FRIDGE,Neptun,61999.0,61999.0,61999.0,61999.0,61999.0
73236,FRIDGE,Neptun,62999.0,62999.0,62999.0,62999.0,62999.0
73237,FRIDGE,Neptun,59999.0,57999.0,57999.0,57999.0,57999.0
73238,FRIDGE,Neptun,59999.0,59999.0,59999.0,59999.0,59999.0
73239,FRIDGE,Neptun,76999.0,76999.0,76999.0,76999.0,76999.0
73240,FRIDGE,Neptun,96999.0,96999.0,96999.0,96999.0,96999.0
73241,FRIDGE,Neptun,89999.0,86999.0,86999.0,86999.0,86999.0
73242,FRIDGE,Neptun,117999.0,117999.0,117999.0,117999.0,117999.0
73244,FRIDGE,Neptun,95999.0,94999.0,94999.0,94999.0,94999.0
73245,FRIDGE,Neptun,99999.0,96999.0,96999.0,96999.0,96999.0
73246,FRIDGE,Neptun,119999.0,119999.0,119999.0,119999.0,119999.0
73247,FRIDGE,Neptun,149999.0,139999.0,139999.0,139999.0,139999.0
73248,FREEZER,Neptun,11999.0,10999.0,10999.0,10999.0,10999.0
73249,FREEZER,Neptun,13999.0,11999.0,11999.0,11999.0,11999.0
73251,FREEZER,Neptun,16999.0,14999.0,14999.0,14999.0,14999.0
73253,FREEZER,Neptun,18999.0,16999.0,16999.0,16999.0,16999.0
73254,FREEZER,Neptun,18999.0,17999.0,17999.0,17999.0,17999.0
73256,FREEZER,Neptun,22999.0,21999.0,21999.0,21999.0,21999.0
73258,FREEZER,Neptun,21999.0,19999.0,19999.0,19999.0,19999.0
73259,FREEZER,Neptun,23999.0,21999.0,21999.0,21999.0,21999.0
73260,FREEZER,Neptun,27999.0,24999.0,24999.0,24999.0,24999.0
73261,FREEZER,Neptun,29999.0,29999.0,29999.0,29999.0,29999.0
73262,FREEZER,Neptun,34999.0,32999.0,32999.0,32999.0,32999.0
73263,FREEZER,Neptun,39999.0,36999.0,36999.0,36999.0,36999.0
73265,LAPTOP,Setec,15999.0,15999.0,15999.0,15999.0,13999.0
73266,LAPTOP,Setec,16999.0,16999.0,16999.0,16999.0,16999.0
73267,LAPTOP,Setec,16999.0,16999.0,16999.0,16999.0,16999.0
73268,LAPTOP,Setec,16999.0,16999.0,16999.0,16999.0,16999.0
73269,LAPTOP,Setec,16499.0,16499.0,16499.0,16499.0,16499.0
73270,LAPTOP,Setec,15999.0,15999.0,15999.0,15999.0,15999.0
73271,LAPTOP,Setec,15999.0,15999.0,15999.0,15999.0,15999.0
73272,LAPTOP,Setec,16999.0,16999.0,16999.0,16999.0,16999.0
73273,LAPTOP,Setec,17499.0,17499.0,17499.0,17499.0,17499.0
73274,LAPTOP,Setec,17999.0,17999.0,17999.0,17999.0,17999.0
73275,LAPTOP,Setec,17999.0,17999.0,17999.0,17999.0,17999.0
73276,LAPTOP,Setec,19999.0,19999.0,19999.0,19999.0,19999.0
73277,LAPTOP,Setec,17999.0,17999.0,17999.0,17999.0,17999.0
73278,LAPTOP,Setec,22999.0,22999.0,22999.0,22999.0,22999.0
73279,LAPTOP,Setec,22999.0,22999.0,22999.0,22999.0,22999.0
73280,LAPTOP,Setec,22999.0,22999.0,22999.0,22999.0,22999.0
73281,LAPTOP,Setec,20999.0,20999.0,20999.0,20999.0,20999.0
73282,LAPTOP,Setec,21999.0,21999.0,21999.0,21999.0,21999.0
73283,LAPTOP,Setec,20999.0,20999.0,20999.0,20999.0,20999.0
73284,LAPTOP,Setec,20999.0,20999.0,20999.0,20999.0,20999.0
73285,LAPTOP,Setec,22999.0,22999.0,22999.0,22999.0,22999.0
73286,LAPTOP,Setec,22999.0,22999.0,22999.0,22999.0,22999.0
73287,LAPTOP,Setec,22999.0,20999.0,20999.0,20999.0,20999.0
73288,LAPTOP,Setec,21999.0,21999.0,21999.0,21999.0,19999.0
73289,LAPTOP,Setec,22499.0,22499.0,22499.0,22499.0,22499.0
73290,LAPTOP,Setec,23999.0,23999.0,23999.0,23999.0,23999.0
73291,LAPTOP,Setec,23999.0,23999.0,23999.0,23999.0,23999.0
73292,LAPTOP,Setec,22999.0,20999.0,20999.0,20999.0,20999.0
73293,LAPTOP,Setec,23999.0,21999.0,21999.0,21999.0,21999.0
73294,LAPTOP,Setec,22999.0,22999.0,22999.0,22999.0,22999.0
73295,LAPTOP,Setec,24999.0,24999.0,24999.0,24999.0,24999.0
73296,LAPTOP,Setec,25999.0,25999.0,25999.0,25999.0,24999.0
73297,LAPTOP,Setec,24999.0,24999.0,24999.0,24999.0,24999.0
73298,LAPTOP,Setec,26999.0,26999.0,26999.0,26999.0,26999.0
73299,LAPTOP,Setec,24999.0,24999.0,24999.0,24999.0,24999.0
73300,LAPTOP,Setec,23999.0,22999.0,22999.0,22999.0,22999.0
73302,LAPTOP,Setec,25999.0,25999.0,25999.0,25999.0,23999.0
73303,LAPTOP,Setec,26999.0,26999.0,26999.0,26999.0,26999.0
73304,LAPTOP,Setec,26999.0,26999.0,26999.0,26999.0,26999.0
73305,LAPTOP,Setec,26999.0,26999.0,26999.0,26999.0,26999.0
73306,LAPTOP,Setec,26999.0,26999.0,26999.0,26999.0,26999.0
73307,LAPTOP,Setec,25999.0,25999.0,25999.0,25999.0,25999.0
73308,LAPTOP,Setec,27999.0,27999.0,27999.0,27999.0,27999.0
73309,LAPTOP,Setec,25999.0,25999.0,25999.0,25999.0,25999.0
73310,LAPTOP,Setec,26999.0,26999.0,26999.0,22999.0,22999.0
73311,LAPTOP,Setec,27999.0,27999.0,27999.0,27999.0,27999.0
73312,LAPTOP,Setec,28999.0,28999.0,28999.0,28999.0,28999.0
73313,LAPTOP,Setec,31499.0,22999.0,22999.0,22999.0,22999.0
73314,LAPTOP,Setec,25999.0,25999.0,25999.0,25999.0,22999.0
73315,LAPTOP,Setec,28999.0,28999.0,28999.0,28999.0,28999.0
73316,LAPTOP,Setec,27999.0,27999.0,27999.0,27999.0,23999.0
73317,LAPTOP,Setec,30999.0,24999.0,24999.0,24999.0,24999.0
73318,LAPTOP,Setec,27999.0,26999.0,26999.0,26999.0,26999.0
73319,LAPTOP,Setec,30999.0,28999.0,28999.0,28999.0,28999.0
73320,LAPTOP,Setec,29999.0,29999.0,29999.0,29999.0,29999.0
73321,LAPTOP,Setec,29999.0,29999.0,29999.0,29999.0,29999.0
73322,LAPTOP,Setec,29999.0,29999.0,29999.0,29999.0,29999.0
73323,LAPTOP,Setec,27999.0,27999.0,27999.0,27999.0,27999.0
73324,LAPTOP,Setec,29999.0,29999.0,29999.0,29999.0,29999.0
73325,LAPTOP,Setec,29999.0,29999.0,29999.0,29999.0,29999.0
73326,LAPTOP,Setec,31999.0,31999.0,31999.0,31999.0,31999.0
73327,LAPTOP,Setec,31999.0,31999.0,31999.0,31999.0,31999.0
73328,LAPTOP,Setec,29999.0,29999.0,29999.0,29999.0,29999.0
73329,LAPTOP,Setec,32999.0,32999.0,32999.0,32999.0,27999.0
73330,LAPTOP,Setec,32999.0,32999.0,32999.0,32999.0,32999.0
73331,LAPTOP,Setec,31999.0,31999.0,31999.0,31999.0,31999.0
73332,LAPTOP,Setec,32999.0,32999.0,32999.0,32999.0,32999.0
73333,LAPTOP,Setec,32999.0,32999.0,32999.0,32999.0,32999.0
73334,LAPTOP,Setec,32999.0,32999.0,32999.0,32999.0,32999.0
73336,LAPTOP,Setec,32999.0,29999.0,29999.0,29999.0,29999.0
73337,LAPTOP,Setec,33999.0,33999.0,33999.0,33999.0,29999.0
73338,LAPTOP,Setec,33999.0,33999.0,33999.0,33999.0,29999.0
73339,LAPTOP,Setec,36999.0,36999.0,36999.0,36999.0,36999.0
73340,LAPTOP,Setec,33999.0,29999.0,28999.0,28999.0,28999.0
73341,LAPTOP,Setec,32999.0,31999.0,31999.0,31999.0,31999.0
73342,LAPTOP,Setec,33999.0,33999.0,33999.0,31999.0,31999.0
73343,LAPTOP,Setec,34999.0,34999.0,34999.0,34999.0,34999.0
73345,LAPTOP,Setec,35999.0,35999.0,35999.0,35999.0,35999.0
73346,LAPTOP,Setec,35999.0,35999.0,35999.0,34999.0,34999.0
73347,LAPTOP,Setec,35999.0,35999.0,35999.0,35999.0,35999.0
73348,LAPTOP,Setec,36999.0,36999.0,36999.0,36999.0,36999.0
73349,LAPTOP,Setec,35999.0,35999.0,35999.0,35999.0,35999.0
73350,LAPTOP,Setec,37999.0,37999.0,37999.0,37999.0,37999.0
73351,LAPTOP,Setec,36999.0,35999.0,35999.0,35999.0,33999.0
73352,LAPTOP,Setec,37999.0,37999.0,37999.0,37999.0,37999.0
73353,LAPTOP,Setec,34999.0,34999.0,34999.0,34999.0,34999.0
73354,LAPTOP,Setec,36999.0,36999.0,36999.0,36999.0,36999.0
73355,LAPTOP,Setec,38999.0,38999.0,38999.0,38999.0,38999.0
73356,LAPTOP,Setec,39999.0,39999.0,39999.0,39999.0,39999.0
73357,LAPTOP,Setec,39999.0,38999.0,38999.0,38999.0,38999.0
73358,LAPTOP,Setec,41999.0,41999.0,41999.0,41999.0,35999.0
73359,LAPTOP,Setec,40999.0,40999.0,40999.0,40999.0,40999.0
73360,LAPTOP,Setec,39999.0,39999.0,39999.0,39999.0,39999.0
73361,LAPTOP,Setec,37999.0,37999.0,37999.0,37999.0,37999.0
73362,LAPTOP,Setec,40999.0,39999.0,39999.0,39999.0,39999.0
73363,LAPTOP,Setec,41999.0,39999.0,39999.0,39999.0,39999.0
73364,LAPTOP,Setec,41999.0,41999.0,41999.0,41999.0,41999.0
73365,LAPTOP,Setec,41999.0,41999.0,41999.0,41999.0,41999.0
73366,LAPTOP,Setec,39999.0,39999.0,39999.0,38999.0,38999.0
73367,LAPTOP,Setec,39999.0,39999.0,39999.0,34999.0,34999.0
73368,LAPTOP,Setec,43999.0,43999.0,43999.0,39999.0,39999.0
73369,LAPTOP,Setec,45999.0,45999.0,45999.0,45999.0,39999.0
73370,LAPTOP,Setec,45999.0,45999.0,45999.0,45999.0,45999.0
73371,LAPTOP,Setec,42999.0,42999.0,42999.0,42999.0,42999.0
73372,LAPTOP,Setec,45999.0,45999.0,45999.0,45999.0,45999.0
73373,LAPTOP,Setec,45999.0,45999.0,45999.0,45999.0,45999.0
73374,LAPTOP,Setec,46999.0,46999.0,46999.0,46999.0,46999.0
73375,LAPTOP,Setec,46999.0,46999.0,46999.0,46999.0,44999.0
73376,LAPTOP,Setec,47999.0,43999.0,43999.0,41999.0,41999.0
73377,LAPTOP,Setec,48999.0,48999.0,48999.0,48999.0,48999.0
73378,LAPTOP,Setec,48999.0,48999.0,48999.0,48999.0,48999.0
73379,LAPTOP,Setec,48999.0,48999.0,48999.0,43999.0,43999.0
73380,LAPTOP,Setec,49999.0,49999.0,49999.0,49999.0,49999.0
73381,LAPTOP,Setec,48999.0,48999.0,48999.0,48999.0,48999.0
73382,LAPTOP,Setec,49999.0,45999.0,45999.0,43999.0,43999.0
73383,LAPTOP,Setec,52999.0,52999.0,52999.0,46999.0,46999.0
73384,LAPTOP,Setec,52999.0,52999.0,52999.0,46999.0,46999.0
73385,LAPTOP,Setec,46999.0,46999.0,46999.0,46999.0,46999.0
73386,LAPTOP,Setec,49999.0,49999.0,49999.0,49999.0,49999.0
73388,LAPTOP,Setec,51999.0,51999.0,51999.0,41999.0,41999.0
73389,LAPTOP,Setec,53999.0,53999.0,53999.0,53999.0,53999.0
73390,LAPTOP,Setec,53999.0,53999.0,53999.0,53999.0,49999.0
73391,LAPTOP,Setec,53999.0,53999.0,53999.0,53999.0,53999.0
73392,LAPTOP,Setec,53999.0,53999.0,53999.0,53999.0,53999.0
73393,LAPTOP,Setec,57999.0,57999.0,57999.0,49999.0,49999.0
73395,LAPTOP,Setec,50999.0,50999.0,50999.0,50999.0,50999.0
73396,LAPTOP,Setec,54999.0,54999.0,54999.0,54999.0,54999.0
73397,LAPTOP,Setec,54999.0,54999.0,54999.0,54999.0,51999.0
73398,LAPTOP,Setec,53999.0,53999.0,53999.0,53999.0,53999.0
73399,LAPTOP,Setec,55999.0,55999.0,55999.0,55999.0,55999.0
73400,LAPTOP,Setec,54999.0,54999.0,54999.0,54999.0,54999.0
73401,LAPTOP,Setec,59999.0,59999.0,59999.0,54999.0,54999.0
73402,LAPTOP,Setec,69999.0,69999.0,69999.0,69999.0,69999.0
73403,LAPTOP,Setec,61999.0,61999.0,61999.0,61999.0,61999.0
73404,LAPTOP,Setec,57999.0,57999.0,57999.0,57999.0,57999.0
73405,LAPTOP,Setec,57999.0,57999.0,57999.0,57999.0,57999.0
73406,LAPTOP,Setec,57999.0,57999.0,57999.0,57999.0,57999.0
73407,LAPTOP,Setec,56999.0,54999.0,54999.0,54999.0,54999.0
73408,LAPTOP,Setec,59999.0,59999.0,59999.0,59999.0,59999.0
73409,LAPTOP,Setec,59999.0,59999.0,59999.0,59999.0,59999.0
73410,LAPTOP,Setec,59999.0,59999.0,59999.0,57999.0,57999.0
73411,LAPTOP,Setec,61999.0,61999.0,61999.0,59999.0,59999.0
73412,LAPTOP,Setec,59999.0,59999.0,59999.0,59999.0,59999.0
73413,LAPTOP,Setec,63999.0,63999.0,63999.0,63999.0,63999.0
73414,LAPTOP,Setec,59999.0,59999.0,59999.0,41999.0,41999.0
73415,LAPTOP,Setec,69999.0,69999.0,69999.0,69999.0,69999.0
73416,LAPTOP,Setec,63999.0,63999.0,63999.0,63999.0,63999.0
73417,LAPTOP,Setec,60999.0,60999.0,60999.0,60999.0,60999.0
73418,LAPTOP,Setec,64999.0,64999.0,64999.0,64999.0,64999.0
73419,LAPTOP,Setec,64999.0,64999.0,64999.0,64999.0,64999.0
73420,LAPTOP,Setec,67999.0,67999.0,67999.0,59999.0,59999.0
73421,LAPTOP,Setec,64999.0,64999.0,64999.0,64999.0,64999.0
73422,LAPTOP,Setec,64999.0,64999.0,64999.0,64999.0,64999.0
73423,LAPTOP,Setec,64999.0,64999.0,64999.0,64999.0,64999.0
73424,LAPTOP,Setec,65999.0,65999.0,65999.0,65999.0,65999.0
73425,LAPTOP,Setec,67999.0,67999.0,67999.0,67999.0,67999.0
73426,LAPTOP,Setec,69999.0,69999.0,69999.0,69999.0,69999.0
73427,LAPTOP,Setec,66999.0,66999.0,66999.0,66999.0,66999.0
73428,LAPTOP,Setec,64999.0,64999.0,64999.0,64999.0,64999.0
73429,LAPTOP,Setec,67999.0,67999.0,67999.0,67999.0,67999.0
73430,LAPTOP,Setec,64999.0,64999.0,64999.0,64999.0,64999.0
73431,LAPTOP,Setec,67999.0,67999.0,67999.0,67999.0,67999.0
73432,LAPTOP,Setec,69999.0,69999.0,69999.0,69999.0,69999.0
73433,LAPTOP,Setec,69999.0,69999.0,69999.0,69999.0,69999.0
73434,LAPTOP,Setec,72999.0,72999.0,72999.0,69999.0,69999.0
73435,LAPTOP,Setec,70999.0,70999.0,70999.0,70999.0,70999.0
73436,LAPTOP,Setec,69999.0,69999.0,69999.0,69999.0,69999.0
73437,LAPTOP,Setec,69999.0,69999.0,69999.0,69999.0,69999.0
73438,LAPTOP,Setec,70999.0,70999.0,70999.0,70999.0,70999.0
73440,LAPTOP,Setec,74999.0,74999.0,74999.0,74999.0,74999.0
73441,LAPTOP,Setec,74999.0,74999.0,74999.0,74999.0,74999.0
73442,LAPTOP,Setec,74999.0,74999.0,74999.0,74999.0,74999.0
73443,LAPTOP,Setec,74999.0,74999.0,74999.0,74999.0,74999.0
73444,LAPTOP,Setec,74999.0,74999.0,74999.0,74999.0,74999.0
73445,LAPTOP,Setec,75999.0,75999.0,75999.0,75999.0,75999.0
73446,LAPTOP,Setec,79999.0,79999.0,79999.0,79999.0,79999.0
73447,LAPTOP,Setec,79999.0,79999.0,79999.0,79999.0,79999.0
